Char,Genre,Title,line_count
ZACK,Drama,lifeofdavidgalethe,352
GOVERNOR HARDIN,Drama,lifeofdavidgalethe,53
KRUGER,Drama,lifeofdavidgalethe,39
BELYEU,Drama,lifeofdavidgalethe,154
ROBERTS,Drama,lifeofdavidgalethe,66
BITSEY,Drama,lifeofdavidgalethe,568
DAVID,Drama,lifeofdavidgalethe,578
DUSTY,Drama,lifeofdavidgalethe,24
PEPPER,Drama,danceswithwolves,44
FAMBROUGH,Drama,danceswithwolves,62
CARGILL,Drama,danceswithwolves,21
TIMMONS,Drama,danceswithwolves,46
DUNBAR,Drama,danceswithwolves,397
STONE CALF,Drama,danceswithwolves,27
BLACK SHAWL,Drama,danceswithwolves,34
OTTER,Drama,danceswithwolves,23
SERGEANT BAUER,Drama,danceswithwolves,25
SPIVEY,Drama,danceswithwolves,22
ELGIN,Drama,danceswithwolves,49
SMILES A LOT,Drama,danceswithwolves,49
STANDS WITH A FIST,Drama,danceswithwolves,184
TEN BEARS,Drama,danceswithwolves,151
KICKING BIRD,Drama,danceswithwolves,205
DANCES WITH WOLVES,Drama,danceswithwolves,266
WIND IN HIS HAIR,Drama,danceswithwolves,153
CELESTE,Drama,kingofcomedythe,24
YOUNG MAN,Drama,kingofcomedythe,113
RECEPTIONIST,Drama,kingofcomedythe,61
WIRTZ,Drama,kingofcomedythe,29
OFFICIAL,Drama,kingofcomedythe,37
JONNO,Drama,kingofcomedythe,35
CROCKETT,Drama,kingofcomedythe,54
MCCABE,Drama,kingofcomedythe,21
CATHY LONG,Drama,kingofcomedythe,101
THOMAS,Drama,kingofcomedythe,71
RANDALL,Drama,kingofcomedythe,26
MAE,Drama,kingofcomedythe,39
PATTEN,Drama,kingofcomedythe,136
LANGFORD,Drama,kingofcomedythe,256
MARSHA,Drama,kingofcomedythe,203
RITA,Drama,kingofcomedythe,575
PUPKIN,Drama,kingofcomedythe,1629
DOC GRAHAM,Drama,fieldofdreams,28
MANN,Drama,fieldofdreams,172
MARK,Drama,fieldofdreams,46
SHOELESS JOE,Drama,fieldofdreams,49
CONTINUED,Drama,fieldofdreams,350
KARIN,Drama,fieldofdreams,29
ANNIE,Drama,fieldofdreams,170
RAY,Drama,fieldofdreams,448
GORLOPIS,Drama,doubleindemnity,51
DIETRICHSON,Drama,doubleindemnity,83
NORTON,Drama,doubleindemnity,158
JACKSON,Drama,doubleindemnity,86
LOLA,Drama,doubleindemnity,231
NEFF'S VOICE,Drama,doubleindemnity,341
PHYLLIS,Drama,doubleindemnity,729
ZACHETTI,Drama,doubleindemnity,31
DISSOLVE TO:,Drama,doubleindemnity,41
KEYES' VOICE,Drama,doubleindemnity,48
KEYES,Drama,doubleindemnity,644
NEFF,Drama,doubleindemnity,1472
OLD WOMAN,Drama,laboroflove,23
DR. ROYCE,Drama,laboroflove,29
JOSELLE,Drama,laboroflove,27
DENNY,Drama,laboroflove,40
DALLY,Drama,laboroflove,37
HANSEN,Drama,laboroflove,53
TANDY,Drama,laboroflove,37
FATHER,Drama,laboroflove,43
ISAAC,Drama,laboroflove,26
MR. CALDWELL,Drama,laboroflove,31
GERALD,Drama,laboroflove,33
DR. RAY,Drama,laboroflove,50
STEPHANIE,Drama,laboroflove,41
DISSOLVE TO:,Drama,laboroflove,34
DAWSON,Drama,laboroflove,31
EMORY,Drama,laboroflove,73
TV ANCHOR,Drama,laboroflove,32
ELLEN,Drama,laboroflove,216
KRIS,Drama,laboroflove,196
MAURICE,Drama,laboroflove,807
ADELLE,Drama,laboroflove,237
HUDD,Drama,gangrelated,21
DAVE,Drama,gangrelated,24
CAPT. HENDERSON,Drama,gangrelated,57
RICHARD STEIN,Drama,gangrelated,86
BAILIFF,Drama,gangrelated,22
HELEN,Drama,gangrelated,160
JUDGE HAROLD PINE,Drama,gangrelated,39
RODRIGUEZ,Drama,gangrelated,448
VIC,Drama,gangrelated,32
SIMMS,Drama,gangrelated,87
ELLIOT,Drama,gangrelated,184
ARTHUR,Drama,gangrelated,192
CYNTHIA,Drama,gangrelated,309
MANNY,Drama,gangrelated,111
DIVINCI,Drama,gangrelated,991
WILLIAM,Drama,gangrelated,139
HAYES,Drama,beingthere,42
ABBAZ,Drama,beingthere,21
WOLTZ,Drama,beingthere,21
PRESIDENT'S VOICE,Drama,beingthere,41
MRS. AUBREY,Drama,beingthere,38
HULL,Drama,beingthere,26
LOUISE,Drama,beingthere,133
DUPONT,Drama,beingthere,112
KINNEY,Drama,beingthere,22
WILSON,Drama,beingthere,44
KAUFMAN,Drama,beingthere,91
SOPHIE,Drama,beingthere,34
KARPATOV,Drama,beingthere,26
COURTNEY,Drama,beingthere,69
FRANKLIN,Drama,beingthere,213
STIEGLER,Drama,beingthere,27
SKRAPINOV,Drama,beingthere,155
NOVOGROD,Drama,beingthere,24
RAND,Drama,beingthere,490
PRESIDENT,Drama,beingthere,306
FIRST LADY,Drama,beingthere,31
ALLENBY,Drama,beingthere,258
JEFFREY,Drama,beingthere,30
EVE,Drama,beingthere,511
CHANCE,Drama,beingthere,932
NATHANIEL,Drama,pointbreak,22
BUNKER,Drama,pointbreak,21
WOMAN,Drama,pointbreak,37
REAGAN,Drama,pointbreak,21
BODHI/REAGAN,Drama,pointbreak,30
GROMMET,Drama,pointbreak,36
MUNOZ,Drama,pointbreak,27
HARP,Drama,pointbreak,93
PAPPAS,Drama,pointbreak,403
ROACH,Drama,pointbreak,49
TYLER,Drama,pointbreak,178
BODHI,Drama,pointbreak,431
UTAH,Drama,pointbreak,703
AUSTIN,Drama,chronicle,22
STEVE,Drama,chronicle,369
FERNANDEZ,Drama,chronicle,33
SANDRA DETMER,Drama,chronicle,26
HOWARD,Drama,chronicle,24
MR. DETMER,Drama,chronicle,100
CASEY,Drama,chronicle,129
ANDREW,Drama,chronicle,620
MATT,Drama,chronicle,643
CUT.,Drama,chronicle,72
QUINN,Drama,touristthe,25
DOMENICO,Drama,touristthe,112
DEMIDOV,Drama,touristthe,116
JEAN LUC,Drama,touristthe,30
GOYAL,Drama,touristthe,44
JONES,Drama,touristthe,80
ACKERMAN,Drama,touristthe,399
THE ENGLISHMAN,Drama,touristthe,36
CARA,Drama,touristthe,404
FRANK,Drama,touristthe,460
FRANKLIN,Drama,riseoftheplanetoftheapes,24
DODGE,Drama,riseoftheplanetoftheapes,50
JACOBS,Drama,riseoftheplanetoftheapes,32
STEWART,Drama,riseoftheplanetoftheapes,68
CAESAR,Drama,riseoftheplanetoftheapes,41
WILL,Drama,riseoftheplanetoftheapes,248
TRAINING CAPTAIN,Drama,pearlharbor,22
BRITISH AIR COMMANDER,Drama,pearlharbor,23
PRESIDENT RVELT,Drama,pearlharbor,23
BARBARA,Drama,pearlharbor,37
BETTY,Drama,pearlharbor,52
ADMIRAL KIMMEL,Drama,pearlharbor,22
BILLY,Drama,pearlharbor,32
EARL,Drama,pearlharbor,25
GENDA,Drama,pearlharbor,48
YAMAMOTO,Drama,pearlharbor,64
DORIE,Drama,pearlharbor,40
EVELYN,Drama,pearlharbor,239
ADMIRAL,Drama,pearlharbor,38
ANTHONY,Drama,pearlharbor,48
GENERAL MARSHALL,Drama,pearlharbor,32
RVELT,Drama,pearlharbor,64
DOOLITTLE,Drama,pearlharbor,156
COMA,Drama,pearlharbor,43
RED,Drama,pearlharbor,88
DANNY,Drama,pearlharbor,366
RAFE,Drama,pearlharbor,444
COMMENTATOR,Drama,myweekwithmarilyn,28
KENNETH,Drama,myweekwithmarilyn,24
JANE,Drama,myweekwithmarilyn,43
VANESSA,Drama,myweekwithmarilyn,25
COTES-PREEDY,Drama,myweekwithmarilyn,21
PERCEVAL,Drama,myweekwithmarilyn,112
REPORTER,Drama,myweekwithmarilyn,30
SYBIL THORNDIKE (AS QUEEN DOWAGER),Drama,myweekwithmarilyn,30
SYBIL THORNDIKE (cont'd),Drama,myweekwithmarilyn,21
MILLER,Drama,myweekwithmarilyn,49
VIVIEN,Drama,myweekwithmarilyn,120
MEAD,Drama,myweekwithmarilyn,50
WATTIS,Drama,myweekwithmarilyn,39
(OFF),Drama,myweekwithmarilyn,38
