,Char,Genre,Title,line_count,gender
2356,HARRY,Drama,tosleepwithanger,558,
2358,M.C.,Drama,tosleepwithanger,35,
2359,LINDA,Drama,tosleepwithanger,156,
2360,GIDEON,Drama,tosleepwithanger,397,
2361,BABE BROTHER,Drama,tosleepwithanger,246,
2362,JUNIOR,Drama,tosleepwithanger,155,
2363,HERMAN,Drama,tosleepwithanger,40,
2364,HATTIE,Drama,tosleepwithanger,116,
2365,PREACHER,Drama,tosleepwithanger,22,
2366,SUZIE,Drama,tosleepwithanger,310,
2367,MARSH,Drama,tosleepwithanger,52,
2368,PAT,Drama,tosleepwithanger,83,
2369,GIRL,Drama,elephantmanthe,29,
2370,WOMAN,Drama,elephantmanthe,47,
2371,NORA,Drama,elephantmanthe,70,
2372,ANNE,Drama,elephantmanthe,88,
2373,BROADNECK,Drama,elephantmanthe,91,
2374,ALIX,Drama,elephantmanthe,27,
2375,CARR,Drama,elephantmanthe,318,
2376,NIGHT PORTER,Drama,elephantmanthe,156,
2377,BYTES,Drama,elephantmanthe,172,
2378,PLUMED DWARF,Drama,elephantmanthe,34,
2380,MOTHERSHEAD,Drama,elephantmanthe,145,
2381,KENDAL,Drama,elephantmanthe,80,
2382,K. HEN,Drama,elephantmanthe,33,
2383,CHORUS,Drama,elephantmanthe,45,
2384,TREVES,Drama,elephantmanthe,1020,
2385,MERRICK,Drama,elephantmanthe,459,
2386,DR. BLUMQUIST,Drama,fearandloathinginlasvegas,30,
2387,DA,Drama,fearandloathinginlasvegas,64,
2388,CLERK,Drama,fearandloathinginlasvegas,64,
2389,CLERK (,Drama,fearandloathinginlasvegas,26,
2390,MAID,Drama,fearandloathinginlasvegas,42,
2391,DUKE (),Drama,fearandloathinginlasvegas,44,
2393,GONZO,Drama,fearandloathinginlasvegas,837,
2394,DUKE,Drama,fearandloathinginlasvegas,927,
2395,DUKE (,Drama,fearandloathinginlasvegas,629,
2396,GLORIA,Drama,doorsthe,42,
2398,PAMELA,Drama,doorsthe,42,
2401,STEWARDESS,Drama,doorsthe,21,
2402,DOG,Drama,doorsthe,32,
2403,PATRICIA,Drama,doorsthe,152,
2404,LAWYER,Drama,doorsthe,30,
2405,SIDDONS,Drama,doorsthe,74,
2406,VOICES,Drama,doorsthe,39,
2407,MIKE,Drama,doorsthe,48,
2409,JOHN,Drama,doorsthe,163,
2410,ROBBIE,Drama,doorsthe,119,
2411,RAY,Drama,doorsthe,330,
2412,PAM,Drama,doorsthe,335,
2413,JIM,Drama,doorsthe,1689,
2414,JIM & DOORS,Drama,doorsthe,150,
2415,CUSTOMER,Drama,wrestlerthe,34,
2416,SCOTT BRUMBERG,Drama,wrestlerthe,49,
2419,STEPHANIE,Drama,wrestlerthe,179,
2420,WAYNE,Drama,wrestlerthe,51,
2421,ANNOUNCER,Drama,wrestlerthe,30,
2422,(BEAT),Drama,wrestlerthe,146,
2423,CASSIDY,Drama,wrestlerthe,418,
2424,RANDY,Drama,wrestlerthe,996,
2425,THE AYATOLLAH,Drama,wrestlerthe,58,
2427,JIM,Drama,takeshelter,69,
2428,DEWART,Drama,takeshelter,114,
2429,PSYCHIATRIST,Drama,takeshelter,27,
2430,CURTIS,Drama,takeshelter,775,
2432,FRAN,Drama,flight,57,
2433,MR. CARR,Drama,flight,89,
2434,MARGARET,Drama,flight,107,
2435,A.A. SPEAKER # 1,Drama,flight,29,
2436,(ON TELEVISION),Drama,flight,34,
2437,EVANS,Drama,flight,222,
2438,NICOLE,Drama,flight,299,
2440,HARLING MAYS,Drama,flight,179,
2441,HUGH,Drama,flight,243,
2442,CHARLIE,Drama,flight,282,
2443,ELLEN BLOCK,Drama,flight,233,
2444,WILL,Drama,flight,37,
2445,WHIP,Drama,flight,1177,
2446,PALOMINO,Drama,livinginoblivion,310,
2447,SCRIPT,Drama,livinginoblivion,40,
2448,BOOM,Drama,livinginoblivion,23,
2449,GAFFER,Drama,livinginoblivion,91,
2450,JEFF,Drama,livinginoblivion,39,
2451,CLAPPER,Drama,livinginoblivion,44,
2452,TITO,Drama,livinginoblivion,59,
2453,AC,Drama,livinginoblivion,96,
2454,WOLF,Drama,livinginoblivion,250,
2455,CORA,Drama,livinginoblivion,98,
2457,NICK,Drama,livinginoblivion,817,
2458,SOUND,Drama,livinginoblivion,74,
2460,ALTHEA,Drama,mumford,164,
2461,SHEELER,Drama,mumford,60,
2462,COOK,Drama,mumford,53,
2463,BEN,Drama,mumford,21,
2464,NESSA,Drama,mumford,177,
2466,SKIP,Drama,mumford,438,
2467,DELBANCO,Drama,mumford,123,
2468,FOLLETT,Drama,mumford,151,
2469,LILY,Drama,mumford,149,
2470,ROBERT STACK,Drama,mumford,36,
2472,JUDGE OTTO,Drama,mumford,41,
2473,LIONEL,Drama,mumford,98,
2474,SOFIE,Drama,mumford,443,
2475,MUMFORD,Drama,mumford,1314,
2476,DRIVER,Drama,hesher,21,
2477,GRANDMA,Drama,hesher,217,
2478,LARRY,Drama,hesher,82,
2479,DUSTIN,Drama,hesher,81,
2480,NICOLE,Drama,hesher,236,
2482,FUNERAL DIRECTOR,Drama,hesher,68,
2483,HESHER,Drama,hesher,515,
2484,(CONTINUED),Drama,hesher,196,
2485,CONTINUED:,Drama,hesher,67,
2486,TJ,Drama,hesher,567,
2487,DAD,Drama,hesher,200,
2488,THE SPOOK,Drama,gijane,54,
2489,HAYES,Drama,gijane,50,
2490,INSTRUCTOR JOHNS,Drama,gijane,49,
2491,WICKWIRE,Drama,gijane,108,
2492,BLONDELL,Drama,gijane,53,
2493,FLEA,Drama,gijane,41,
2495,THE CHIEF,Drama,gijane,384,
2496,MCCOOL,Drama,gijane,97,
2497,SLUTNIK,Drama,gijane,79,
2498,DEHAVEN'S AIDE,Drama,gijane,49,
2499,INSTRUCTOR PYRO,Drama,gijane,114,
2500,DEHAVEN,Drama,gijane,295,
2501,C.O.,Drama,gijane,249,
2502,JORDAN,Drama,gijane,781,
2503,ROYCE,Drama,gijane,260,
2504,ANASTASIA,Animation,anastasia,31,
2505,PHLEGMENKOF,Animation,anastasia,21,
2506,VLADIMIR (CONT.),Animation,anastasia,24,
2507,ANYA (CONT.),Animation,anastasia,40,
2509,SOPHIE,Animation,anastasia,56,
2510,VLADIMIR,Animation,anastasia,187,
2511,TATIANA,Animation,anastasia,150,
2512,BARTOK,Animation,anastasia,144,
2513,RASPUTIN,Animation,anastasia,151,
2514,RASPUTIN (CONT.),Animation,anastasia,61,
2515,DMITRI,Animation,anastasia,293,
2517,TEACHER,Animation,happyfeet,45,
2518,FIRST SKUA,Animation,happyfeet,60,
2519,ELEPHANT SEAL 1,Animation,happyfeet,29,
2520,THE ADELIES,Animation,happyfeet,178,
2521,ADELIES,Animation,happyfeet,81,
2522,AN ADELIE,Animation,happyfeet,61,
2523,LOVEDAY,Animation,happyfeet,73,
2524,ALBATROSS,Animation,happyfeet,26,
2525,ELLA,Animation,happyfeet,75,
2526,CARUSO,Animation,happyfeet,38,
2527,CARUSO.,Animation,happyfeet,28,
2528,PENGUINS,Animation,happyfeet,35,
2530,MRS ASTRAKHAN,Animation,happyfeet,51,
2531,MUMBLE (VO),Animation,happyfeet,61,
2532,MUMBLE,Animation,happyfeet,583,
2533,(CONTINUED),Animation,happyfeet,150,
2534,NARRATOR,Animation,kungfupanda,34,
2535,COMMANDER,Animation,kungfupanda,61,
2537,OOGWAY,Animation,kungfupanda,114,
2538,VIPER,Animation,kungfupanda,36,
2541,CRANE,Animation,kungfupanda,52,
2542,MONKEY,Animation,kungfupanda,26,
2544,PDAD,Animation,kungfupanda,132,
2547,SHIFU,Animation,kungfupanda,512,
2548,KINKO,Romance,waterforelephants,22,
2551,CAMEL,Romance,waterforelephants,35,
2552,AUGUST,Romance,waterforelephants,161,
2553,MARLENA,Romance,waterforelephants,108,
2554,CHARLIE,Romance,waterforelephants,25,
2555,JACOB,Romance,waterforelephants,257,
2556,DOCTOR,Romance,faultinourstarsthe,21,
2559,DR. SIMMONS,Romance,faultinourstarsthe,27,
2560,LIDEWIJ,Romance,faultinourstarsthe,49,
2561,GUS,Romance,faultinourstarsthe,844,
2562,FRANNIE,Romance,faultinourstarsthe,207,
2563,VAN HOUTEN,Romance,faultinourstarsthe,186,
2564,(BEAT),Romance,faultinourstarsthe,120,
2566,ISAAC,Romance,faultinourstarsthe,182,
2567,GUS'S VOICE,Romance,faultinourstarsthe,59,
2569,LEOPARDI,Romance,nine,21,
2570,DOCTOR,Romance,nine,25,
2571,CARDINAL,Romance,nine,30,
2572,CARDINAL'S SECRETARY,Romance,nine,54,
2573,DE R,Romance,nine,28,
2575,CARLA,Romance,nine,161,
2576,CLAUDIA,Romance,nine,84,
2577,BENITO,Romance,nine,24,
2578,FAUSTO,Romance,nine,45,
2579,DANTE,Romance,nine,205,
2581,MAMMA,Romance,nine,27,
2582,LILLI,Romance,nine,177,
2583,PIERPAOLO,Romance,nine,45,
2584,GUIDO,Romance,nine,847,
2586,DR. ROYCE,Romance,laboroflove,29,
2588,DENNY,Romance,laboroflove,40,
2589,DALLY,Romance,laboroflove,37,
2590,HANSEN,Romance,laboroflove,53,
2591,TANDY,Romance,laboroflove,37,
2592,FATHER,Romance,laboroflove,43,
2593,ISAAC,Romance,laboroflove,26,
2594,MR. CALDWELL,Romance,laboroflove,31,
2595,GERALD,Romance,laboroflove,33,
2596,DR. RAY,Romance,laboroflove,50,
2597,STEPHANIE,Romance,laboroflove,41,
2598,DISSOLVE TO:,Romance,laboroflove,34,
2599,DAWSON,Romance,laboroflove,31,
2600,EMORY,Romance,laboroflove,73,
2601,TV ANCHOR,Romance,laboroflove,32,
2602,ELLEN,Romance,laboroflove,216,
2603,KRIS,Romance,laboroflove,196,
2604,MAURICE,Romance,laboroflove,807,
2605,ADELLE,Romance,laboroflove,237,
2606,ROLLO,Romance,juno,33,
2607,GIRL LAB PARTNER,Romance,juno,22,
2608,PUNK RECEPTIONIST,Romance,juno,21,
2610,ULTRASOUND TECH,Romance,juno,29,
2611,BLEEKER'S MOM,Romance,juno,26,
2612,MARK,Romance,juno,367,
2613,LEAH,Romance,juno,177,
2614,VANESSA,Romance,juno,241,
2615,BREN,Romance,juno,141,
2616,MAC,Romance,juno,155,
2617,BLEEKER,Romance,juno,200,
2620,JERRY,Romance,youthinrevolt,110,
2621,VIJAY,Romance,youthinrevolt,81,
2622,DWAYNE,Romance,youthinrevolt,48,
2623,POLICE OFFICER,Romance,youthinrevolt,21,
2624,ESTELLE,Romance,youthinrevolt,212,
2625,LACEY,Romance,youthinrevolt,66,
2627,TRENT,Romance,youthinrevolt,36,
2628,JOANIE,Romance,youthinrevolt,68,
2629,LANCE,Romance,youthinrevolt,52,
2630,LEFTY,Romance,youthinrevolt,211,
2631,PAUL,Romance,youthinrevolt,41,
2632,GEORGE,Romance,youthinrevolt,97,
2633,HEATHER,Romance,youthinrevolt,27,
2634,NICK/CARLOTTA,Romance,youthinrevolt,28,
2636,SHEENI,Romance,youthinrevolt,567,
2637,NICK,Romance,youthinrevolt,1365,
2638,ADA (VO - Scs 2 to 7),Romance,pianothe,25,
2639,SEAMEN,Romance,pianothe,25,
2640,AUNT MORAG,Romance,pianothe,134,
2641,NESSIE,Romance,pianothe,24,
2643,STEWART,Romance,pianothe,377,
2644,HIRA,Romance,pianothe,85,
2645,FLORA,Romance,pianothe,231,
2646,BAINES,Romance,pianothe,277,
2647,ADA (VOICE OVER),Romance,pianothe,25,
2648,SUBTITLED,Romance,pianothe,24,
2649,BANDY,Romance,revolutionaryroad,21,
2650,BART POLLOCK,Romance,revolutionaryroad,71,
2651,MAUREEN,Romance,revolutionaryroad,57,
2652,JENNIFER,Romance,revolutionaryroad,22,
2654,JOHN,Romance,revolutionaryroad,200,
2656,FRANK,Romance,revolutionaryroad,862,
2657,SHEP,Romance,revolutionaryroad,116,
2658,MILLY,Romance,revolutionaryroad,105,
2660,MRS. GIVINGS,Romance,revolutionaryroad,204,
2662,MOTHER,Romance,lostintranslation,21,
2663,KELLY,Romance,lostintranslation,60,
2664,JOHN,Romance,lostintranslation,86,
2665,ELAINE,Romance,lostintranslation,24,
2666,LYDIA,Romance,lostintranslation,74,
2667,CHARLOTTE,Romance,lostintranslation,372,
2668,BOB,Romance,lostintranslation,375,
2669,CLARA,Romance,cinemaparadiso,30,
2670,ALFREDO reacts like a wild,Romance,cinemaparadiso,33,
2671,TEACHER,Romance,cinemaparadiso,21,
2672,CROWD,Romance,cinemaparadiso,24,
2673,AUDIENCE,Romance,cinemaparadiso,47,
2674,SALVATORE'S shoulder. It's,Romance,cinemaparadiso,44,
2675,PRIEST,Romance,cinemaparadiso,66,
2676,SPACCAFICO,Romance,cinemaparadiso,85,
2677,"MOTHER'S words, surprised",Romance,cinemaparadiso,23,
2678,MARIA,Romance,cinemaparadiso,168,
2679,(SALVATORE laughs at the,Romance,cinemaparadiso,32,
2680,ELENA'S VOICE,Romance,cinemaparadiso,26,
2681,ALFREDO,Romance,cinemaparadiso,423,
2682,ANNA,Romance,cinemaparadiso,36,
2683,ELENA,Romance,cinemaparadiso,151,
2684,SALVATORE,Romance,cinemaparadiso,699,
2685,DANNY,Romance,mygirl,39,
2686,PHIL,Romance,mygirl,57,
2688,THOMAS J,Romance,mygirl,256,
2689,MINISTER,Romance,mygirl,28,
2690,SHELLY,Romance,mygirl,506,
2691,HARRY,Romance,mygirl,460,
2692,MRS. SENNETT,Romance,mygirl,29,
2693,JUSTIN,Romance,mygirl,25,
2694,MR. BIXLER,Romance,mygirl,111,
2695,VADA,Romance,mygirl,667,
2696,VADA'S THOUGHTS,Romance,mygirl,41,
2697,MR DASHWOOD,Romance,senseandsensibility,43,
2698,THE STRANGER,Romance,senseandsensibility,28,
2699,SIR JOHN,Romance,senseandsensibility,167,
2700,WILLOUGHBY,Romance,senseandsensibility,178,
2701,ROBERT,Romance,senseandsensibility,31,
2702,JOHN,Romance,senseandsensibility,73,
2703,LUCY,Romance,senseandsensibility,182,
2704,FANNY,Romance,senseandsensibility,169,
2705,MRS JENNINGS,Romance,senseandsensibility,312,
2706,CHARLOTTE,Romance,senseandsensibility,121,
2707,MR PALMER,Romance,senseandsensibility,30,
2708,COLONEL BRANDON,Romance,senseandsensibility,223,
2709,THOMAS,Romance,senseandsensibility,31,
2712,MRS DASHWOOD,Romance,senseandsensibility,319,
2715,EDWARD,Romance,senseandsensibility,255,
2716,KEVIN,Romance,upintheair,28,
2717,BOB,Romance,upintheair,25,
2718,KAREN,Romance,upintheair,22,
2719,JULIE,Romance,upintheair,46,
2721,KARA,Romance,upintheair,90,
2722,ALEX,Romance,upintheair,295,
2723,CRAIG GREGORY,Romance,upintheair,180,
2724,NATALIE,Romance,upintheair,527,
2725,RYAN,Romance,upintheair,1287,
2726,WOMAN,Romance,runawaybride,25,
2727,MAN,Romance,runawaybride,52,
2728,MAGGIE (; cont'd),Romance,runawaybride,26,
2729,BRIAN,Romance,runawaybride,40,
2730,GILL,Romance,runawaybride,25,
2731,MRS. WHITTENMEYER,Romance,runawaybride,28,
2733,MRS. PRESSMAN,Romance,runawaybride,60,
2734,BOB (cont'd),Romance,runawaybride,46,
2735,MRS. TROUT,Romance,runawaybride,59,
2736,CINDY,Romance,runawaybride,32,
2738,ELLIE,Romance,runawaybride,78,
2739,FISHER,Romance,runawaybride,104,
2740,PEGGY (cont'd),Romance,runawaybride,23,
2741,PEGGY,Romance,runawaybride,217,
2743,GRANDMA JULIA,Romance,runawaybride,49,
2745,MAGGIE (cont'd),Romance,runawaybride,107,
2746,MAGGIE,Romance,runawaybride,820,
2748,COX,Romance,larrycrowne,54,
2750,LAURIE GAMMELGAARD,Romance,larrycrowne,40,
2751,DELL GORDO,Romance,larrycrowne,59,
2752,HURLEY,Romance,larrycrowne,45,
2754,FRANCES TAYLOR-BRIEGH,Romance,larrycrowne,83,
2755,MACK,Romance,larrycrowne,34,
2756,PATIENCE,Romance,larrycrowne,55,
2757,LAMARR,Romance,larrycrowne,125,
2758,STRANG,Romance,larrycrowne,62,
2759,RAUL,Romance,larrycrowne,58,
2760,PERRY,Romance,larrycrowne,55,
2762,CALIMERIS,Romance,larrycrowne,24,
2763,PINEDO,Romance,larrycrowne,50,
2764,(THEN),Romance,larrycrowne,227,
2765,DR. MATSUTANI,Romance,larrycrowne,64,
2766,BUSIK,Romance,larrycrowne,49,
2767,TALIA,Romance,larrycrowne,235,
2768,MERCEDES TAINOT,Romance,larrycrowne,578,
2769,LARRY CROWNE,Romance,larrycrowne,636,
2770,ANDY,Romance,burningannie,27,
2771,MARK,Romance,burningannie,23,
2772,SARA,Romance,burningannie,24,
2774,SCOTT,Romance,burningannie,29,
2775,JULIE,Romance,burningannie,220,
2778,TOMMY,Romance,burningannie,44,
2779,SAM,Romance,burningannie,115,
2780,CHARLES,Romance,burningannie,157,
2781,BETH,Romance,burningannie,101,
2784,P.A. SYSTEM (female v.o.),Romance,airplane,27,
2785,GIRL,Romance,airplane,21,
2786,JOEY,Romance,airplane,30,
2787,MURDOCK,Romance,airplane,74,
2788,OVEUR (v.o.),Romance,airplane,25,
2789,OVEUR,Romance,airplane,111,
2790,CAREY,Romance,airplane,26,
2791,AIR CONTROLLER #1,Romance,airplane,35,
2794,MILTON,Romance,airplane,46,
2795,BERNICE,Romance,airplane,31,
2796,GUNDERSON,Romance,airplane,27,
2797,STRIKER (v.o.),Romance,airplane,66,
2798,ELAINE (v.o.),Romance,airplane,28,
2799,ELAINE,Romance,airplane,286,
2800,P.A. SYSTEM (v.o.),Romance,airplane,24,
2801,HINSHAW,Romance,airplane,92,
2802,DR. RUMACK,Romance,airplane,187,
2803,STRIKER,Romance,airplane,265,
2804,RANDY,Romance,airplane,126,
2805,KRAMER,Romance,airplane,355,
2806,KRAMER (v.o.),Romance,airplane,84,
2807,ARNIE,Romance,marleyme,78,
2809,(THEN),Romance,marleyme,40,
2810,(MORE),Romance,marleyme,43,
2812,JENNY,Romance,marleyme,316,
2813,MR. BILLINGSLEY,Romance,moonrisekingdom,36,
2814,(PAUSE),Romance,moonrisekingdom,30,
2815,CN BEN,Romance,moonrisekingdom,78,
2816,(HESITATES),Romance,moonrisekingdom,35,
2817,COMMANDER PIERCE,Romance,moonrisekingdom,38,
2818,REDFORD,Romance,moonrisekingdom,46,
2819,SUZY,Romance,moonrisekingdom,284,
2820,SOCIAL SERVICES,Romance,moonrisekingdom,85,
2821,CAPTAIN SHARP,Romance,moonrisekingdom,241,
2822,SKOTAK,Romance,moonrisekingdom,66,
2823,SCOUT MASTER WARD,Romance,moonrisekingdom,228,
2824,INSERT:,Romance,moonrisekingdom,30,
2826,MRS. BISHOP,Romance,moonrisekingdom,115,
2828,SAM,Romance,moonrisekingdom,346,
2829,UNCLE,Romance,evencowgirlsgettheblues,21,
2830,MADAME ZOE,Romance,evencowgirlsgettheblues,69,
2831,RUPERT,Romance,evencowgirlsgettheblues,25,
2833,HOWARD,Romance,evencowgirlsgettheblues,27,
2834,MARIE,Romance,evencowgirlsgettheblues,24,
2835,JULIAN,Romance,evencowgirlsgettheblues,70,
2836,MAN,Romance,evencowgirlsgettheblues,24,
2839,THE COUNTESS,Romance,evencowgirlsgettheblues,315,
2840,DRIVER,Romance,evencowgirlsgettheblues,25,
2841,DR. DREYFUS,Romance,evencowgirlsgettheblues,42,
2842,UNDERSECRETARY,Romance,evencowgirlsgettheblues,23,
2843,DEBBIE,Romance,evencowgirlsgettheblues,39,
2844,JELLY,Romance,evencowgirlsgettheblues,270,
2845,A VOICE,Romance,evencowgirlsgettheblues,21,
2846,VOICE,Romance,evencowgirlsgettheblues,32,
2847,DELORES,Romance,evencowgirlsgettheblues,128,
2848,SISSY,Romance,evencowgirlsgettheblues,342,
2849,CHINK,Romance,evencowgirlsgettheblues,234,
2850,SKILLZ,Romance,celestejesseforever,49,
2852,RILEY,Romance,celestejesseforever,32,
2853,SCOTT,Romance,celestejesseforever,42,
2854,VERONICA,Romance,celestejesseforever,36,
2855,PAUL,Romance,celestejesseforever,75,
2856,JESSE,Romance,celestejesseforever,261,
2858,KATHLEEN,Romance,punchdrunklove,45,
2860,WALTER,Romance,punchdrunklove,27,
2862,SEXY VOICE,Romance,punchdrunklove,169,
2863,MANAGER,Romance,punchdrunklove,39,
2865,ELIZABETH,Romance,punchdrunklove,181,
2867,MIKE D,Romance,punchdrunklove,24,
2868,LATISHA,Romance,punchdrunklove,45,
2870,LANCE,Romance,punchdrunklove,48,
2871,BARRY,Romance,punchdrunklove,1177,
2874,PARTRIDGE,Romance,shippingnewsthe,36,
2875,FATHER,Romance,shippingnewsthe,23,
2876,PUNCH,Romance,shippingnewsthe,29,
2877,FIGG,Romance,shippingnewsthe,38,
2878,SILVER,Romance,shippingnewsthe,21,
2879,CARD,Romance,shippingnewsthe,182,
2880,PETAL,Romance,shippingnewsthe,48,
2881,NOLAN,Romance,shippingnewsthe,29,
2882,QUOYLE (reads),Romance,shippingnewsthe,40,
2883,NUTBEEM,Romance,shippingnewsthe,119,
2884,BILLY,Romance,shippingnewsthe,49,
2885,JACK,Romance,shippingnewsthe,153,
2886,ALVIN,Romance,shippingnewsthe,45,
2887,DAWN,Romance,shippingnewsthe,30,
2888,AGNIS,Romance,shippingnewsthe,224,
2889,DENNIS,Romance,shippingnewsthe,71,
2890,QUOYLE,Romance,shippingnewsthe,795,
2891,WAVEY,Romance,shippingnewsthe,382,
2892,BUNNY,Romance,shippingnewsthe,147,
2893,CONVICTS,Romance,lesmiserables,35,
2894,OVERSEER,Romance,lesmiserables,22,
2895,JAILER,Romance,lesmiserables,23,
2896,LATER THAT NIGHT -,Romance,lesmiserables,35,
2897,BISHOP,Romance,lesmiserables,86,
2898,BEGGARS' CHORUS,Romance,lesmiserables,42,
2899,MAIN FACTORY WOMAN,Romance,lesmiserables,36,
2901,FOREMAN,Romance,lesmiserables,37,
2902,TOOTH MAN,Romance,lesmiserables,21,
2903,WHORES,Romance,lesmiserables,36,
2904,BAMATABOIS,Romance,lesmiserables,40,
2905,FANTINE (cont'd),Romance,lesmiserables,52,
2906,THENARDIER/CUSTOMERS,Romance,lesmiserables,43,
2907,THENARDIERS,Romance,lesmiserables,29,
2908,STUDENTS/CROWD,Romance,lesmiserables,49,
2909,EPONINE,Romance,lesmiserables,216,
2910,STUDENTS,Romance,lesmiserables,28,
2911,ALL,Romance,lesmiserables,49,
2912,VALJEAN (cont'd),Romance,lesmiserables,116,
2913,JOLY,Romance,lesmiserables,29,
2914,GAHE,Romance,lesmiserables,95,
2916,ENJOLRAS,Romance,lesmiserables,217,
2917,GRANTAIRE,Romance,lesmiserables,45,
2918,SOLDIER,Romance,lesmiserables,24,
2919,JAVERT (cont'd),Romance,lesmiserables,56,
2920,JAVERT,Romance,lesmiserables,404,
2921,GILLENORMAND,Romance,lesmiserables,27,
2924,THENARDIER/MADAME THENARDIER,Romance,lesmiserables,23,
2925,MARIUS,Romance,lesmiserables,330,
2927,FANTINE,Romance,lesmiserables,196,
2929,SUPERIMPOSE CAPTION:,Romance,lesmiserables,55,
2930,MARCHERS,Romance,lesmiserables,41,
2931,WOMAN,Romance,autumninnewyork,29,
2932,CELIA,Romance,autumninnewyork,44,
2933,JESUS,Romance,autumninnewyork,27,
2934,PATTY,Romance,autumninnewyork,31,
2936,SIBLEY,Romance,autumninnewyork,61,
2937,SHANNON,Romance,autumninnewyork,65,
2938,DOLLY,Romance,autumninnewyork,152,
2939,JOHN,Romance,autumninnewyork,180,
2942,GRANDY,Romance,autumninnewyork,46,
2944,WILLS,Romance,autumninnewyork,1011,
2945,LISA,Romance,autumninnewyork,128,
2946,BUDDY,Romance,coolerthe,52,
2947,MARTY,Romance,coolerthe,23,
2949,MIKEY,Romance,coolerthe,81,
2950,CHARLENE,Romance,coolerthe,52,
2951,SHELLY,Romance,coolerthe,481,
2952,STICKMAN,Romance,coolerthe,54,
2953,NICKY,Romance,coolerthe,103,
2954,NATALIE,Romance,coolerthe,371,
2955,BERNIE,Romance,coolerthe,531,
2956,LARRY,Romance,coolerthe,117,
2957,SUPERVISOR,Romance,bigbluethe,31,
2958,NOIREUTER,Romance,bigbluethe,32,
2959,SALLY,Romance,bigbluethe,61,
2960,DUFFY,Romance,bigbluethe,56,
2961,MAMMA MOLINARI,Romance,bigbluethe,26,
2962,UNCLE LOUIS,Romance,bigbluethe,107,
2963,BONITA,Romance,bigbluethe,56,
2965,ENZO,Romance,bigbluethe,850,
2966,ROBERTO,Romance,bigbluethe,78,
2967,LAWRENCE,Romance,bigbluethe,117,
2968,JACQUES,Romance,bigbluethe,619,
2969,JOHANA,Romance,bigbluethe,681,
2970,KEN NORDINE,Romance,easya,31,
2971,EIGHTH GRADE OLIVE,Romance,easya,50,
2972,EIGHTH GRADE KID,Romance,easya,32,
2973,DILL,Romance,easya,38,
2974,BRANDON,Romance,easya,132,
2975,REENACTING),Romance,easya,29,
2976,(WHISPERING),Romance,easya,21,
2977,MICAH,Romance,easya,24,
2978,EVAN,Romance,easya,46,
2980,MR. GRIFFIN,Romance,easya,65,
2981,ROSEMARY,Romance,easya,96,
2982,RHIANNON,Romance,easya,249,
2984,(MORE),Romance,easya,42,
2985,PRINCIPAL GIBBONS,Romance,easya,33,
2986,MEERKAT TODD,Romance,easya,88,
2987,OLIVE,Romance,easya,1525,
2988,ANSON,Romance,easya,73,
2989,SUPERINTENDENT'S WIFE,Romance,amour,22,
2990,SOL,Romance,amour,76,
2991,SUPERINTENDENT,Romance,amour,29,
2992,NURSE,Romance,amour,46,
2993,EVA,Romance,amour,170,
2994,GEORGES,Romance,amour,885,
2995,ANNE,Romance,amour,384,
2996,MRS. HALLSTROM,Romance,crazylove,64,
2997,JOHN,Romance,crazylove,46,
2998,JUDGE MILTON,Romance,crazylove,29,
2999,THOMAS,Romance,crazylove,41,
3000,MARIE,Romance,crazylove,40,
3001,DR. EMLEE,Romance,crazylove,180,
3002,PRINCIPAL GAIL,Romance,crazylove,31,
3003,MRS. MAYER,Romance,crazylove,198,
3004,CORT,Romance,crazylove,26,
3005,RUTH,Romance,crazylove,168,
3007,NURSE GATES,Romance,crazylove,111,
3008,MICHAEL,Romance,crazylove,602,
3009,LETTY,Romance,crazylove,1305,
3010,STUART,Romance,englishpatientthe,21,
3011,OLIVER,Romance,englishpatientthe,30,
3012,FENELON-BARNES,Romance,englishpatientthe,92,
3013,MULLER,Romance,englishpatientthe,71,
3014,CLIFTON,Romance,englishpatientthe,144,
3015,D'AGOSTINO,Romance,englishpatientthe,31,
3016,HARDY,Romance,englishpatientthe,45,
3017,MADOX,Romance,englishpatientthe,180,
3018,#NAME?,Romance,englishpatientthe,23,
3019,KATHARINE,Romance,englishpatientthe,413,
3020,THE PATIENT (,Romance,englishpatientthe,21,
3021,OFFICER,Romance,englishpatientthe,35,
3022,SOLDIER,Romance,englishpatientthe,23,
3023,KIP,Romance,englishpatientthe,193,
3024,THE PATIENT,Romance,englishpatientthe,295,
3025,ALMASY,Romance,englishpatientthe,572,
3026,CARAVAGGIO,Romance,englishpatientthe,289,
3027,HANA,Romance,englishpatientthe,480,
3028,KATHARINE (,Romance,englishpatientthe,29,
3029,ALEXA,Romance,zerophilia,25,
3030,FEMALE LUKE,Romance,zerophilia,24,
3031,SYDNEY,Romance,zerophilia,373,
3032,JEREMY,Romance,zerophilia,28,
3033,MALE SYDNEY,Romance,zerophilia,90,
3034,KEENAN,Romance,zerophilia,455,
3035,JANINE,Romance,zerophilia,259,
3036,POLLY,Romance,zerophilia,51,
3037,LUCA,Romance,zerophilia,217,
3038,MAX,Romance,zerophilia,195,
3039,MICHELLE,Romance,zerophilia,230,
3040,LUKE,Romance,zerophilia,626,
3042,DAVE,Romance,cryinggame,53,
3043,DEVEROUX,Romance,cryinggame,33,
3044,COL,Romance,cryinggame,81,
