Char,Genre,Title,line_count
VAN LOON,Mystery,limitless,170
GENNADY,Mystery,limitless,115
EDDIE (V.0.),Mystery,limitless,474
REUBEN,Mystery,limitless,21
(BEAT),Mystery,limitless,27
CONTINUED:,Mystery,limitless,72
(CONTINUED),Mystery,limitless,182
STEADMAN,Mystery,limitless,96
EDDIE,Mystery,limitless,991
FENTON,Mystery,lonestar,48
ANGLO MOTHER,Mystery,lonestar,26
BEN,Mystery,lonestar,60
MINNIE,Mystery,lonestar,60
DANNY,Mystery,lonestar,34
CODY,Mystery,lonestar,41
JORGE,Mystery,lonestar,22
H.L.,Mystery,lonestar,30
CLIFF,Mystery,lonestar,132
MIKEY,Mystery,lonestar,84
PRISCILLA,Mystery,lonestar,59
PETE,Mystery,lonestar,44
RAY,Mystery,lonestar,51
AMADO,Mystery,lonestar,63
CHUCHO,Mystery,lonestar,47
WADE,Mystery,lonestar,154
ZACK,Mystery,lonestar,30
WESLEY,Mystery,lonestar,73
MARISOL,Mystery,lonestar,21
BUDDY,Mystery,lonestar,49
PALOMA,Mystery,lonestar,43
ATHENA,Mystery,lonestar,84
BUNNY,Mystery,lonestar,108
CAROLYN,Mystery,lonestar,59
ELADIO,Mystery,lonestar,37
ENRIQUE,Mystery,lonestar,72
MERCEDES,Mystery,lonestar,118
DEL,Mystery,lonestar,224
CHET,Mystery,lonestar,78
OTIS,Mystery,lonestar,236
HOLLIS,Mystery,lonestar,214
SAM,Mystery,lonestar,678
PILAR,Mystery,lonestar,375
SOMETHING HORRIFIC,Mystery,losersthe,21
FENNEL,Mystery,losersthe,89
SHORT SCIENTIST,Mystery,losersthe,62
COUGAR,Mystery,losersthe,25
WADE,Mystery,losersthe,131
ROQUE,Mystery,losersthe,360
JENSEN,Mystery,losersthe,389
POOCH,Mystery,losersthe,252
AISHA,Mystery,losersthe,238
CLAY,Mystery,losersthe,582
MAX,Mystery,losersthe,239
RENEE,Mystery,losthighway,141
RAQUEL,Mystery,losthighway,22
GUARD,Mystery,losthighway,28
DR. ROGOFF,Mystery,losthighway,35
CAPTAIN HENDERSON,Mystery,losthighway,42
WARDEN,Mystery,losthighway,95
MR. EDDY (CON'T),Mystery,losthighway,24
BILL,Mystery,losthighway,85
SHEILA,Mystery,losthighway,80
CLAIRE,Mystery,losthighway,51
VOICE,Mystery,losthighway,22
MR. EDDY,Mystery,losthighway,99
ALICE (CON'T),Mystery,losthighway,50
