Char,Genre,Title,line_count
DREDD (X),Sci-Fi,judgedredd,65
GRIFFIN,Sci-Fi,judgedredd,68
FERGIE,Sci-Fi,judgedredd,74
HERSHEY (X),Sci-Fi,judgedredd,39
CENTRAL,Sci-Fi,judgedredd,52
RICO,Sci-Fi,judgedredd,106
HERSHEY,Sci-Fi,judgedredd,113
(CONTINUED),Sci-Fi,judgedredd,168
DREDD,Sci-Fi,judgedredd,192
OLMEYER (X),Sci-Fi,judgedredd,36
UDESKY,Sci-Fi,jurassicparkiii,52
BILLY,Sci-Fi,jurassicparkiii,159
ELLIE,Sci-Fi,jurassicparkiii,62
PAUL,Sci-Fi,jurassicparkiii,315
AMANDA,Sci-Fi,jurassicparkiii,230
ERIC,Sci-Fi,jurassicparkiii,103
GRANT,Sci-Fi,jurassicparkiii,421
HAMMOND,Sci-Fi,jurassicparkthelostworld,106
EDDIE,Sci-Fi,jurassicparkthelostworld,56
DIETER,Sci-Fi,jurassicparkthelostworld,27
AJAY,Sci-Fi,jurassicparkthelostworld,35
BURKE,Sci-Fi,jurassicparkthelostworld,45
JUTTSON,Sci-Fi,jurassicparkthelostworld,77
LUDLOW (cont'd),Sci-Fi,jurassicparkthelostworld,61
LUDLOW,Sci-Fi,jurassicparkthelostworld,163
ROLAND (cont'd),Sci-Fi,jurassicparkthelostworld,24
NICK,Sci-Fi,jurassicparkthelostworld,167
KELLY,Sci-Fi,jurassicparkthelostworld,80
ROLAND,Sci-Fi,jurassicparkthelostworld,294
SARAH,Sci-Fi,jurassicparkthelostworld,261
SARAH (cont'd),Sci-Fi,jurassicparkthelostworld,23
MALCOLM,Sci-Fi,jurassicparkthelostworld,422
VERNON,Sci-Fi,limitless,61
VERN,Sci-Fi,limitless,56
KEVIN,Sci-Fi,limitless,34
MELISSA,Sci-Fi,limitless,112
VALERIE,Sci-Fi,limitless,35
LINDY,Sci-Fi,limitless,192
MORRIS BRANDT,Sci-Fi,limitless,28
VAN LOON,Sci-Fi,limitless,170
GENNADY,Sci-Fi,limitless,115
EDDIE (V.0.),Sci-Fi,limitless,474
REUBEN,Sci-Fi,limitless,21
(BEAT),Sci-Fi,limitless,27
CONTINUED:,Sci-Fi,limitless,72
(CONTINUED),Sci-Fi,limitless,182
STEADMAN,Sci-Fi,limitless,96
EDDIE,Sci-Fi,limitless,991
WOMAN,Sci-Fi,logansrun,23
DOC,Sci-Fi,logansrun,70
HOLLY,Sci-Fi,logansrun,26
