Char,Genre,Title,line_count
"REVISED - July 7, 1989",Fantasy,gremlins2,23
HAWLEY,Fantasy,groundhogday,48
PSYCHOLOGIST,Fantasy,groundhogday,21
NANCY,Fantasy,groundhogday,42
BUSTER,Fantasy,groundhogday,21
RALPH,Fantasy,groundhogday,27
MARY,Fantasy,groundhogday,21
DEEJAY,Fantasy,groundhogday,57
RITA,Fantasy,groundhogday,658
MRS. LANCASTER,Fantasy,groundhogday,49
PHIL,Fantasy,groundhogday,1522
LARRY,Fantasy,groundhogday,70
NED,Fantasy,groundhogday,97
ELDER,Fantasy,heavymetal,27
BELLYGUNNER,Fantasy,heavymetal,32
BOMBARDIER,Fantasy,heavymetal,54
NAVIGATOR,Fantasy,heavymetal,45
PILOT,Fantasy,heavymetal,96
GLORIA,Fantasy,heavymetal,41
ROBOT,Fantasy,heavymetal,36
EDSEL,Fantasy,heavymetal,50
ZEKE,Fantasy,heavymetal,56
PROSECUTOR,Fantasy,heavymetal,25
FISTE,Fantasy,heavymetal,69
STERNN,Fantasy,heavymetal,55
AUSTIN,Fantasy,heavymetal,25
GIRL,Fantasy,heavymetal,25
NORL,Fantasy,heavymetal,27
QUEEN,Fantasy,heavymetal,60
ARD,Fantasy,heavymetal,70
DEN,Fantasy,heavymetal,59
DAN,Fantasy,heavymetal,160
HARRY,Fantasy,heavymetal,30
BRAD,Fantasy,hellraiser3hellonearth,39
MAMA,Fantasy,hellraiser3hellonearth,36
SANDY,Fantasy,hellraiser3hellonearth,51
KIRSTY,Fantasy,hellraiser3hellonearth,64
TERRI,Fantasy,hellraiser3hellonearth,281
JP,Fantasy,hellraiser3hellonearth,218
DOC,Fantasy,hellraiser3hellonearth,37
ELDER COP,Fantasy,hellraiser3hellonearth,29
ELLIOTT,Fantasy,hellraiser3hellonearth,120
JOEY,Fantasy,hellraiser3hellonearth,452
PINHEAD,Fantasy,hellraiser3hellonearth,155
NARRATOR,Fantasy,hudsuckerproxythe,58
AGENT,Fantasy,hudsuckerproxythe,43
ANCIENT SORTER,Fantasy,hudsuckerproxythe,31
EDITOR,Fantasy,hudsuckerproxythe,78
VETERAN #1,Fantasy,hudsuckerproxythe,45
VETERAN #2,Fantasy,hudsuckerproxythe,40
ANNOUNCER,Fantasy,hudsuckerproxythe,39
ADDISON,Fantasy,hudsuckerproxythe,24
EXECUTIVE,Fantasy,hudsuckerproxythe,59
CHIEF,Fantasy,hudsuckerproxythe,58
SMITTY,Fantasy,hudsuckerproxythe,49
AMY,Fantasy,hudsuckerproxythe,507
MUSSBURGER,Fantasy,hudsuckerproxythe,387
BUZZ,Fantasy,hudsuckerproxythe,142
VOICES,Fantasy,hudsuckerproxythe,39
VOICE,Fantasy,hudsuckerproxythe,21
NORVILLE,Fantasy,hudsuckerproxythe,779
HUDSUCKER,Fantasy,hudsuckerproxythe,76
MOSES,Fantasy,hudsuckerproxythe,99
BAILEY,Fantasy,itsawonderfullife,31
JOE,Fantasy,itsawonderfullife,21
MOTHER,Fantasy,itsawonderfullife,31
POP,Fantasy,itsawonderfullife,69
DR. CAMPBELL,Fantasy,itsawonderfullife,41
RUTH,Fantasy,itsawonderfullife,22
SAM'S VOICE,Fantasy,itsawonderfullife,44
REINEMAN,Fantasy,itsawonderfullife,33
SAM,Fantasy,itsawonderfullife,67
CLARENCE'S VOICE,Fantasy,itsawonderfullife,56
FRANKLIN'S VOICE,Fantasy,itsawonderfullife,36
JOSEPH'S VOICE,Fantasy,itsawonderfullife,134
CN TILLY,Fantasy,itsawonderfullife,35
CN EUSTACE,Fantasy,itsawonderfullife,37
PETE,Fantasy,itsawonderfullife,24
OWNER,Fantasy,itsawonderfullife,26
NICK,Fantasy,itsawonderfullife,65
MA BAILEY,Fantasy,itsawonderfullife,22
CLARENCE,Fantasy,itsawonderfullife,269
WIPE TO:,Fantasy,itsawonderfullife,29
POTTER,Fantasy,itsawonderfullife,307
CARTER,Fantasy,itsawonderfullife,23
UNCLE BILLY,Fantasy,itsawonderfullife,217
TOM,Fantasy,itsawonderfullife,28
MARTINI,Fantasy,itsawonderfullife,42
GOWER,Fantasy,itsawonderfullife,53
ET,Fantasy,itsawonderfullife,82
MAN,Fantasy,itsawonderfullife,58
ERNIE,Fantasy,itsawonderfullife,97
BERT,Fantasy,itsawonderfullife,73
MRS. BAILEY,Fantasy,itsawonderfullife,49
HARRY,Fantasy,itsawonderfullife,84
MARY,Fantasy,itsawonderfullife,383
ZUZU,Fantasy,itsawonderfullife,25
GEORGE,Fantasy,itsawonderfullife,2062
WAITRESS,Fantasy,jacketthe,154
DR. GRIES,Fantasy,jacketthe,47
DR. MORGAN,Fantasy,jacketthe,31
MACKENZIE,Fantasy,jacketthe,141
DAMON,Fantasy,jacketthe,45
BECKER,Fantasy,jacketthe,300
TENNY,Fantasy,jacketthe,23
DR. LORENSON,Fantasy,jacketthe,26
LORENSON,Fantasy,jacketthe,299
JEAN,Fantasy,jacketthe,24
JACKIE,Fantasy,jacketthe,332
STARKS,Fantasy,jacketthe,933
UNCLE OTTO,Fantasy,kateleopold,33
LARRY,Fantasy,kateleopold,45
PATRICE,Fantasy,kateleopold,24
DR. DRAKE,Fantasy,kateleopold,70
DR. KAU,Fantasy,kateleopold,99
DR. PLODDER,Fantasy,kateleopold,88
CHARLIE,Fantasy,kateleopold,386
KATE,Fantasy,kateleopold,1110
LEO,Fantasy,kateleopold,27
CARLSON,Fantasy,kateleopold,105
LEOPOLD,Fantasy,kateleopold,991
WOMAN'S VOICE,Fantasy,legion,26
BURTON,Fantasy,legion,26
ESTEVEZ,Fantasy,legion,22
GLADYS,Fantasy,legion,42
PERCY,Fantasy,legion,127
HOWARD,Fantasy,legion,47
KYLE,Fantasy,legion,211
SANDRA,Fantasy,legion,107
MICHAEL,Fantasy,legion,210
BOB,Fantasy,legion,298
AUDREY,Fantasy,legion,119
GABRIEL,Fantasy,legion,33
CHARLIE,Fantasy,legion,285
JEEP,Fantasy,legion,238
(BEAT),Fantasy,legion,81
(CONCERNED),Fantasy,liarliar,22
MS. BERRY,Fantasy,liarliar,24
MIRANDA,Fantasy,liarliar,72
DANA,Fantasy,liarliar,67
VIRGINIA,Fantasy,liarliar,118
JUDGE STEVENS,Fantasy,liarliar,166
GRETA,Fantasy,liarliar,110
POLICE OFFICER,Fantasy,liarliar,39
BEGGAR,Fantasy,liarliar,25
MR. ALLAN,Fantasy,liarliar,40
PHILIP,Fantasy,liarliar,55
AUDREY,Fantasy,liarliar,256
MAX,Fantasy,liarliar,171
JERRY,Fantasy,liarliar,105
FLETCHER,Fantasy,liarliar,1327
MILLER,Fantasy,lordofillusions,25
EDDISON,Fantasy,lordofillusions,27
WILDER,Fantasy,lordofillusions,54
VINOVICH,Fantasy,lordofillusions,47
QUAID,Fantasy,lordofillusions,65
TOFFLER,Fantasy,lordofillusions,27
JENNIFER,Fantasy,lordofillusions,53
BILLY,Fantasy,lordofillusions,84
VALENTIN,Fantasy,lordofillusions,164
BUTTERFIELD,Fantasy,lordofillusions,156
SWANN,Fantasy,lordofillusions,230
NIX,Fantasy,lordofillusions,189
DOROTHEA,Fantasy,lordofillusions,274
HARRY,Fantasy,lordofillusions,751
BUTTERBUR,Fantasy,lordoftheringsfellowshipoftheringthe,23
ARWEN,Fantasy,lordoftheringsfellowshipoftheringthe,84
STRIDER,Fantasy,lordoftheringsfellowshipoftheringthe,103
ELROND,Fantasy,lordoftheringsfellowshipoftheringthe,106
BILBO,Fantasy,lordoftheringsfellowshipoftheringthe,229
ANGLE ON:,Fantasy,lordoftheringsfellowshipoftheringthe,26
SARUMAN,Fantasy,lordoftheringsfellowshipoftheringthe,119
GALADRIEL,Fantasy,lordoftheringsfellowshipoftheringthe,199
PIPPIN,Fantasy,lordoftheringsfellowshipoftheringthe,78
MERRY,Fantasy,lordoftheringsfellowshipoftheringthe,100
BOROMIR,Fantasy,lordoftheringsfellowshipoftheringthe,191
GANDALF,Fantasy,lordoftheringsfellowshipoftheringthe,548
LEGOLAS,Fantasy,lordoftheringsfellowshipoftheringthe,49
ARAGORN,Fantasy,lordoftheringsfellowshipoftheringthe,142
GIMLI,Fantasy,lordoftheringsfellowshipoftheringthe,94
(CONTINUED),Fantasy,lordoftheringsfellowshipoftheringthe,188
SAM,Fantasy,lordoftheringsfellowshipoftheringthe,179
FRODO,Fantasy,lordoftheringsfellowshipoftheringthe,337
FARAMIR,Fantasy,lordoftheringsreturnoftheking,31
GANDALF V/0,Fantasy,lordoftheringsreturnoftheking,23
ELROND (cont'd),Fantasy,lordoftheringsreturnoftheking,24
GOLLUM (cont'd),Fantasy,lordoftheringsreturnoftheking,36
SMEAGOL,Fantasy,lordoftheringsreturnoftheking,55
GOTHMOG,Fantasy,lordoftheringsreturnoftheking,24
DENETHOR,Fantasy,lordoftheringsreturnoftheking,65
DENETHOR (cont'd),Fantasy,lordoftheringsreturnoftheking,38
EOWYN,Fantasy,lordoftheringsreturnoftheking,53
THEODEN,Fantasy,lordoftheringsreturnoftheking,92
THEODEN (cont'd),Fantasy,lordoftheringsreturnoftheking,35
MERRY,Fantasy,lordoftheringsreturnoftheking,54
GORBAG,Fantasy,lordoftheringsreturnoftheking,24
FRODO (cont'd),Fantasy,lordoftheringsreturnoftheking,29
EOMER,Fantasy,lordoftheringsreturnoftheking,25
