Char,Genre,Title,line_count
TERIKHIAN,Crime,burnafterreading,44
DOCTOR,Crime,burnafterreading,64
BOGUS,Crime,burnafterreading,42
NEW EMBASSY MAN,Crime,burnafterreading,21
FROM THERE!,Crime,burnafterreading,24
LONG LENS POINT-OF-VIEW,Crime,burnafterreading,39
CHAD,Crime,burnafterreading,358
KATIE,Crime,burnafterreading,253
KRAPOTKIN,Crime,burnafterreading,53
WOMAN'S VOICE,Crime,burnafterreading,31
DEL,Crime,burnafterreading,32
MAN,Crime,burnafterreading,60
SANDY,Crime,burnafterreading,96
HARRY,Crime,burnafterreading,628
LINDA,Crime,burnafterreading,710
OSBOURNE,Crime,burnafterreading,561
TED,Crime,burnafterreading,176
PALMER,Crime,burnafterreading,175
GARDNER CHUBB,Crime,burnafterreading,109
HIGH ROLLER,Crime,casino,35
CASHIER,Crime,casino,25
SIGNALER,Crime,casino,21
WINNER,Crime,casino,26
SECURITY GUARD #1,Crime,casino,22
COWBOY,Crime,casino,33
STAGE MANAGER,Crime,casino,24
WARD,Crime,casino,43
NANCE,Crime,casino,30
NEWSCASTER,Crime,casino,41
PISCANMOTHER,Crime,casino,51
SENATOR,Crime,casino,56
FEMALE NEWSCASTER,Crime,casino,40
TRUDY,Crime,casino,25
WEBB,Crime,casino,98
OSCAR,Crime,casino,23
LESTER,Crime,casino,222
AMY,Crime,casino,28
SHERBERT,Crime,casino,112
CHARLIE CLARK,Crime,casino,62
COP #2,Crime,casino,39
COP #1,Crime,casino,93
JENNIFER,Crime,casino,79
AUSTIN,Crime,casino,29
GREEN,Crime,casino,64
PISCANO,Crime,casino,138
BORELLI,Crime,casino,50
GAGGI,Crime,casino,156
STONE,Crime,casino,91
GINGER,Crime,casino,1144
DOMINICK,Crime,casino,31
NICKY,Crime,casino,2022
MARINO,Crime,casino,226
ACE,Crime,casino,2877
CHAD,Crime,cellular,27
BRITISH ASSHOLE (VO),Crime,cellular,23
MARILYN,Crime,cellular,27
MAIL CLERK,Crime,cellular,24
CRAIG,Crime,cellular,91
JESSICA (VO),Crime,cellular,237
DETECTIVE TOMLIN,Crime,cellular,35
SIMON COWELL,Crime,cellular,30
TELEMARKETER,Crime,cellular,21
RICKY,Crime,cellular,28
RYAN (VO),Crime,cellular,59
MATCH CUT TO:,Crime,cellular,35
TOMLIN,Crime,cellular,83
HODGES,Crime,cellular,39
ELLIS,Crime,cellular,48
CUT BACK TO:,Crime,cellular,37
GREEK,Crime,cellular,60
GREER,Crime,cellular,250
MOONEY,Crime,cellular,253
CHLOE,Crime,cellular,60
JESSICA,Crime,cellular,423
RYAN,Crime,cellular,929
POLICE DISPATCHER (on phone),Crime,changeling,28
COOK,Crime,changeling,21
MRS. RILEY,Crime,changeling,23
DR. TARR,Crime,changeling,130
DR. TARR (Cont'd),Crime,changeling,22
DR. MONTGOMERY,Crime,changeling,28
MRS. FOX,Crime,changeling,25
ADMINISTRATOR,Crime,changeling,22
SANFORD,Crime,changeling,114
STEELE,Crime,changeling,143
CHRISTINE (Cont'd),Crime,changeling,33
NURSE,Crime,changeling,64
CAROL DEXTER,Crime,changeling,108
CRYER,Crime,changeling,53
BRIEGLEB,Crime,changeling,98
MAN,Crime,changeling,23
REPORTER,Crime,changeling,34
JONES,Crime,changeling,398
DAVIS,Crime,changeling,140
"""WALTER""",Crime,changeling,64
REV. BRIEGLEB (Cont'd),Crime,changeling,40
REV. BRIEGLEB,Crime,changeling,234
THORPE,Crime,changeling,65
THORPE (Cont'd),Crime,changeling,24
JUDGE,Crime,changeling,45
CHIEF DAVIS,Crime,changeling,52
HAHN,Crime,changeling,153
MR. HARRIS,Crime,changeling,56
IRWIN S. COBB,Crime,changeling,21
MRS. CLAY,Crime,changeling,21
GORDON,Crime,changeling,185
WALTER,Crime,changeling,49
DAVID,Crime,changeling,82
YBARRA,Crime,changeling,252
CHRISTINE,Crime,changeling,960
MRS. MULWRAY,Crime,chinatown,29
BAGBY,Crime,chinatown,27
BARNEY,Crime,chinatown,27
MORTY,Crime,chinatown,35
IDA'S VOICE,Crime,chinatown,23
SECRETARY,Crime,chinatown,36
YELBURTON,Crime,chinatown,79
PILOT,Crime,chinatown,49
RED FACED FARMER,Crime,chinatown,26
PALMER,Crime,chinatown,30
EMMA,Crime,chinatown,24
CURLY,Crime,chinatown,67
CROSS,Crime,chinatown,249
EVELYN,Crime,chinatown,539
WALSH,Crime,chinatown,49
GITTES,Crime,chinatown,1745
ESCOBAR,Crime,chinatown,242
