Char,Genre,Title,line_count
MEPHISTO,Adventure,indianajonesiv,35
KEZURE,Adventure,indianajonesiv,103
SCRAGGY,Adventure,indianajonesiv,189
CLARE,Adventure,indianajonesiv,234
INDIANA,Adventure,indianajonesiv,821
BETSY,Adventure,indianajonesiv,248
SUN WU KUNG,Adventure,indianajonesiv,41
FOREST RANGER,Adventure,intothewild,32
DRIVER,Adventure,intothewild,27
POLICEMAN,Adventure,intothewild,35
WAYNE,Adventure,intothewild,236
GAIL,Adventure,intothewild,30
GREEN SUIT,Adventure,intothewild,24
MADS,Adventure,intothewild,66
SONJA,Adventure,intothewild,25
SOCIAL WORKER,Adventure,intothewild,34
BULL #2,Adventure,intothewild,41
LORI,Adventure,intothewild,25
MUSIC OVER:,Adventure,intothewild,21
RAINEY,Adventure,intothewild,132
JAN,Adventure,intothewild,174
SLO MO: We are looking down a radically steep rock face.,Adventure,intothewild,24
RON,Adventure,intothewild,288
(MORE),Adventure,intothewild,34
CARINE,Adventure,intothewild,457
WALT,Adventure,intothewild,41
BILLIE,Adventure,intothewild,54
TIME CUT:,Adventure,intothewild,67
DISSOLVE TO:,Adventure,intothewild,54
MUSIC FADES OUT,Adventure,intothewild,30
WIDE SHOT of the bus. It's a beautiful July morning.,Adventure,intothewild,25
SEED.,Adventure,intothewild,21
CHRIS (O.C.),Adventure,intothewild,26
CHRIS,Adventure,intothewild,1154
JOHN BRIDGER,Adventure,italianjobthe,78
RICHARD,Adventure,italianjobthe,36
YEVHEN,Adventure,italianjobthe,66
SKINNY PETE,Adventure,italianjobthe,21
PHILLY STEAK,Adventure,italianjobthe,28
HANDSOME ROB,Adventure,italianjobthe,164
STEVE,Adventure,italianjobthe,186
HALF-EAR,Adventure,italianjobthe,124
MASHKOV,Adventure,italianjobthe,69
LYLE,Adventure,italianjobthe,226
CHARLIE,Adventure,italianjobthe,527
STELLA,Adventure,italianjobthe,264
WOMAN,Adventure,jaws2,30
ELKINS,Adventure,jaws2,73
PHIL,Adventure,jaws2,25
PETERSON,Adventure,jaws2,119
VAUGHN,Adventure,jaws2,211
ED,Adventure,jaws2,32
TINA,Adventure,jaws2,62
HENDRICKS,Adventure,jaws2,159
ELLEN,Adventure,jaws2,207
PILOT,Adventure,jaws2,39
MARGE,Adventure,jaws2,21
PATROL VOICE,Adventure,jaws2,31
