Char,Genre,Title,line_count
STEVE-DAVE,Romance,chasingamy,54
WALT,Romance,chasingamy,40
COLLECTOR,Romance,chasingamy,36
SINGER,Romance,chasingamy,26
EXEC 1,Romance,chasingamy,21
SLOSS,Romance,chasingamy,60
CASHIER,Romance,chasingamy,27
DALIA,Romance,chasingamy,25
COHEE,Romance,chasingamy,39
HOOPER,Romance,chasingamy,339
BOB,Romance,chasingamy,81
JAY,Romance,chasingamy,174
FAN,Romance,chasingamy,36
BANKY,Romance,chasingamy,779
HOLDEN,Romance,chasingamy,1268
WOMAN,Romance,chasingamy,35
ALYSSA,Romance,chasingamy,1103
FUZZY,Romance,ciderhouserulesthe,46
WALLY,Romance,ciderhouserulesthe,212
MRS. GOODHALL,Romance,ciderhouserulesthe,26
JACK,Romance,ciderhouserulesthe,32
LARCH,Romance,ciderhouserulesthe,592
OLIVE,Romance,ciderhouserulesthe,74
MAJOR WINSLOW,Romance,ciderhouserulesthe,46
RAY,Romance,ciderhouserulesthe,35
ROSE ROSE,Romance,ciderhouserulesthe,120
MR. ROSE,Romance,ciderhouserulesthe,354
CANDY,Romance,ciderhouserulesthe,380
MUDDY,Romance,ciderhouserulesthe,93
PEACHES,Romance,ciderhouserulesthe,63
BUSTER,Romance,ciderhouserulesthe,70
MARY AGNES,Romance,ciderhouserulesthe,39
EDNA,Romance,ciderhouserulesthe,125
ANGELA,Romance,ciderhouserulesthe,113
CURLY,Romance,ciderhouserulesthe,38
HOMER,Romance,ciderhouserulesthe,793
CLARA,Romance,cinemaparadiso,30
ALFREDO reacts like a wild,Romance,cinemaparadiso,33
TEACHER,Romance,cinemaparadiso,21
CROWD,Romance,cinemaparadiso,24
AUDIENCE,Romance,cinemaparadiso,47
SALVATORE'S shoulder. It's,Romance,cinemaparadiso,44
PRIEST,Romance,cinemaparadiso,66
SPACCAFICO,Romance,cinemaparadiso,85
"MOTHER'S words, surprised",Romance,cinemaparadiso,23
MARIA,Romance,cinemaparadiso,168
(SALVATORE laughs at the,Romance,cinemaparadiso,32
